sale_id,customer_id,product_id,store_id,sale_date,quantity_sold,unit_price,payment_method,discount_applied,total_price
1570,914,95,75,21-07-2024,2,166.57,Cash,15.1,333.14
1571,286,314,68,06-03-2025,7,23.35,Debit Card,12.61,163.45
1572,598,361,83,25-12-2024,9,209.37,Cash,18.7,1884.33
1573,355,445,85,01-03-2025,7,192.73,Cash,15.59,1349.11
1574,42,457,43,23-10-2024,4,245.29,Credit Card,19.65,981.16
1575,945,253,59,10-12-2024,1,248.71,Credit Card,5,248.71
1576,96,217,64,10-03-2025,2,189.17,Debit Card,14.58,378.34
1577,343,452,81,25-12-2024,5,62.32,Online Payment,14.04,311.6
1578,720,443,26,20-03-2025,4,156.19,Online Payment,18.18,624.76
1579,921,424,61,28-03-2025,7,158.97,Credit Card,5.24,1112.79
1580,815,117,65,14-11-2024,4,93.68,Cash,14.32,374.72
1581,973,166,46,12-12-2024,2,115.51,Cash,5.62,231.02
1582,741,282,10,20-08-2024,7,245.29,Credit Card,13.9,1717.03
1583,627,127,17,24-09-2024,2,171.14,Credit Card,11.63,342.28
1584,314,185,88,01-02-2025,8,30.61,Debit Card,15.32,244.88
1585,126,37,97,27-08-2024,6,216.33,Online Payment,17.36,1297.98
1586,911,276,81,18-08-2024,2,98.99,Debit Card,15.5,197.98
1587,957,223,11,07-10-2024,3,188.59,Cash,4.26,565.77
1588,210,9,68,18-01-2025,7,184.5,Credit Card,3.6,1291.5
1589,756,373,57,14-11-2024,9,227.25,Cash,0.26,2045.25
1590,52,188,93,26-12-2024,2,220.03,Credit Card,8.3,440.06
1591,753,306,34,13-04-2024,5,130.29,Credit Card,0.99,651.45
1592,864,82,27,28-06-2024,9,216.33,Debit Card,12.11,1946.97
1593,960,268,73,06-12-2024,1,207.96,Online Payment,0.75,207.96
1594,46,138,28,13-04-2024,7,105.9,Cash,11,741.3
1595,791,446,7,28-01-2025,1,111.01,Debit Card,4.82,111.01
1596,474,467,100,02-03-2025,1,26.71,Cash,19.93,26.71
1597,188,222,75,02-04-2024,2,156.19,Online Payment,18.83,312.38
1598,630,463,10,19-01-2025,4,225.42,Debit Card,15.9,901.68
1599,37,474,32,21-02-2025,7,246.71,Debit Card,19.26,1726.97
1600,87,471,4,29-01-2025,5,224.94,Credit Card,1.85,1124.7
1601,719,109,85,18-05-2024,9,120.38,Online Payment,10.49,1083.42
1602,100,443,98,16-12-2024,3,113.24,Cash,5.18,339.72
1603,784,40,58,19-01-2025,6,58.21,Credit Card,9.76,349.26
1604,125,321,79,19-05-2024,2,209.47,Credit Card,17.85,418.94
1605,334,129,19,21-01-2025,3,33.9,Debit Card,13.87,101.7
1606,752,224,70,15-03-2025,4,113.77,Cash,6.77,455.08
1607,896,43,78,23-01-2025,8,59.93,Online Payment,2.19,479.44
1608,512,270,31,31-08-2024,1,184.73,Online Payment,19.01,184.73
1609,758,498,88,02-12-2024,4,42.82,Cash,8.68,171.28
1610,768,477,18,03-03-2025,6,27.92,Credit Card,15.5,167.52
1611,72,184,50,05-09-2024,5,184.5,Debit Card,19.94,922.5
1612,207,472,31,10-08-2024,8,149.51,Online Payment,3.83,1196.08
1613,899,65,33,17-04-2024,3,72.26,Debit Card,15.62,216.78
1614,691,280,19,30-07-2024,5,113.47,Cash,7.19,567.35
1615,819,177,92,31-10-2024,3,158.35,Debit Card,2.66,475.05
1616,828,195,16,23-02-2025,1,104.34,Cash,12.96,104.34
1617,612,47,36,05-06-2024,6,35.45,Credit Card,9.49,212.7
1618,908,409,3,25-03-2025,3,248.76,Cash,16.76,746.28
1619,877,463,24,09-05-2024,7,120.52,Debit Card,14.38,843.64
1620,519,212,8,12-01-2025,7,179.99,Credit Card,1.37,1259.93
1621,215,40,90,25-07-2024,7,42.82,Credit Card,3.63,299.74
1622,244,8,82,03-10-2024,2,130.05,Cash,5.99,260.1
1623,779,256,29,19-01-2025,6,38.27,Online Payment,1.5,229.62
1624,771,412,50,27-03-2025,6,108.82,Debit Card,7.57,652.92
1625,188,498,40,13-10-2024,9,200.9,Online Payment,4.86,1808.1
1626,273,304,95,08-01-2025,4,91.61,Cash,4.27,366.44
1627,898,256,99,03-12-2024,9,42.8,Online Payment,4.88,385.2
1628,811,320,67,08-04-2024,4,113.97,Credit Card,11.38,455.88
1629,285,60,61,22-08-2024,8,93.86,Debit Card,6.27,750.88
1630,885,140,15,29-11-2024,2,166.4,Debit Card,1.24,332.8
1631,92,269,16,27-12-2024,9,55.35,Debit Card,15.26,498.15
1632,62,205,56,04-04-2024,3,59.59,Debit Card,12.89,178.77
1633,315,193,20,29-03-2025,2,74.06,Debit Card,0.63,148.12
1634,747,62,4,20-03-2025,7,50.46,Debit Card,18.67,353.22
1635,943,402,83,05-03-2025,7,134.06,Online Payment,19.51,938.42
1636,722,462,65,03-03-2025,4,49.38,Debit Card,15.79,197.52
1637,394,88,32,17-04-2024,7,116.24,Cash,17.38,813.68
1638,685,286,70,04-08-2024,4,57.74,Cash,4.93,230.96
1639,698,200,54,08-06-2024,3,23.23,Online Payment,15.03,69.69
1640,961,352,16,18-09-2024,8,148.56,Cash,18.21,1188.48
1641,160,479,68,06-06-2024,4,53.5,Cash,18.28,214
1642,924,186,76,07-08-2024,9,124.09,Cash,14.93,1116.81
1643,859,358,18,30-08-2024,8,199.33,Online Payment,19.55,1594.64
1644,653,253,10,29-04-2024,7,153.2,Cash,14.78,1072.4
1645,587,274,92,08-04-2024,8,207.29,Debit Card,19.73,1658.32
1646,203,330,70,04-12-2024,9,179.99,Cash,12.92,1619.91
1647,987,237,15,29-06-2024,3,105.84,Cash,18.88,317.52
1648,1000,446,96,23-12-2024,3,16.65,Online Payment,8.25,49.95
1649,130,21,7,03-11-2024,3,135.94,Cash,10.42,407.82
1650,43,51,99,31-10-2024,4,42.82,Credit Card,8.71,171.28
1651,988,33,65,21-07-2024,1,27.37,Debit Card,6.75,27.37
1652,521,195,31,13-08-2024,3,16.92,Debit Card,9.55,50.76
1653,380,131,18,02-01-2025,2,75.51,Debit Card,0.19,151.02
1654,511,180,100,29-12-2024,6,120.38,Debit Card,14.18,722.28
1655,656,289,99,23-11-2024,7,235.86,Cash,17.84,1651.02
1656,874,449,53,15-05-2024,2,132.77,Online Payment,14.36,265.54
1657,568,438,15,24-10-2024,1,173.6,Debit Card,4.01,173.6
1658,396,296,83,06-08-2024,1,110.63,Debit Card,11.59,110.63
1659,298,432,36,21-09-2024,8,246.51,Cash,7.06,1972.08
1660,568,148,27,04-11-2024,8,121.93,Cash,15.36,975.44
1661,201,185,13,16-05-2024,3,84.63,Debit Card,11.76,253.89
1662,729,9,98,25-11-2024,6,248.17,Cash,16.38,1489.02
1663,347,203,6,21-04-2024,1,22.44,Credit Card,17.08,22.44
1664,478,350,46,09-02-2025,2,237.26,Credit Card,0.28,474.52
1665,382,96,39,20-05-2024,5,230.75,Credit Card,15.79,1153.75
1666,151,16,21,28-05-2024,4,237.26,Online Payment,9.44,949.04
1667,932,320,38,10-03-2025,4,187.04,Online Payment,18.37,748.16
1668,103,387,17,26-02-2025,4,207.96,Cash,7.53,831.84
1669,902,281,79,25-03-2025,5,98.99,Credit Card,0.71,494.95
1670,531,286,55,15-12-2024,9,17.13,Credit Card,16.2,154.17
1671,837,397,27,25-04-2024,2,41.84,Credit Card,18.49,83.68
1672,82,28,38,08-08-2024,3,52.78,Debit Card,13.67,158.34
1673,305,482,20,09-06-2024,2,109.82,Credit Card,16.87,219.64
1674,19,243,94,15-09-2024,2,68.55,Debit Card,1.75,137.1
1675,584,447,70,18-01-2025,9,93.68,Online Payment,17.9,843.12
1676,25,101,70,15-09-2024,7,238.95,Debit Card,16.02,1672.65
1677,772,238,50,26-10-2024,7,86.28,Credit Card,3.94,603.96
1678,386,384,40,19-11-2024,2,156.19,Online Payment,4.8,312.38
1679,76,18,4,07-10-2024,3,42.82,Credit Card,12.56,128.46
1680,47,8,56,02-04-2024,2,26.71,Cash,1.26,53.42
1681,675,407,36,02-09-2024,6,64.94,Credit Card,0.61,389.64
1682,8,458,16,23-02-2025,9,41.84,Online Payment,13.55,376.56
1683,628,432,51,25-10-2024,9,42.82,Credit Card,12.52,385.38
1684,777,70,24,04-10-2024,6,151.89,Credit Card,9.31,911.34
1685,495,128,41,28-02-2025,4,40.06,Online Payment,12.26,160.24
1686,240,285,39,26-01-2025,8,135.66,Credit Card,13.64,1085.28
1687,287,189,96,18-08-2024,7,20.74,Debit Card,15.65,145.18
1688,695,110,65,13-10-2024,2,19.63,Cash,8.37,39.26
1689,653,306,94,12-12-2024,9,41.84,Online Payment,12.63,376.56
1690,454,280,2,07-05-2024,9,229.19,Online Payment,1.16,2062.71
1691,254,203,88,30-01-2025,2,189.17,Debit Card,4.63,378.34
1692,898,47,80,01-03-2025,6,187.88,Credit Card,1.3,1127.28
1693,184,78,40,09-07-2024,4,180.81,Debit Card,8.13,723.24
1694,988,283,8,27-05-2024,4,127.19,Online Payment,4.78,508.76
1695,58,421,15,13-01-2025,2,239.73,Debit Card,16.35,479.46
1696,391,233,47,10-09-2024,4,188.59,Debit Card,1.38,754.36
1697,540,86,33,25-05-2024,6,116.47,Credit Card,19.67,698.82
1698,541,77,48,05-04-2024,2,32.76,Cash,6.39,65.52
1699,888,232,99,28-08-2024,2,161.04,Online Payment,7.29,322.08
1700,596,73,94,08-10-2024,5,197.04,Online Payment,7.22,985.2
1701,785,31,68,22-04-2024,6,224.68,Credit Card,5.53,1348.08
1702,336,147,19,07-01-2025,1,92.42,Debit Card,5.78,92.42
1703,495,466,62,06-05-2024,8,85.18,Online Payment,5.62,681.44
1704,107,63,45,14-02-2025,9,191.03,Credit Card,14.28,1719.27
1705,121,347,54,04-07-2024,4,36.59,Online Payment,18.19,146.36
1706,159,390,100,27-09-2024,9,218.39,Online Payment,1.25,1965.51
1707,814,283,81,31-10-2024,1,100.91,Cash,6.1,100.91
1708,504,357,81,28-11-2024,7,206.01,Online Payment,11.72,1442.07
1709,926,119,74,09-10-2024,2,113.78,Online Payment,15.01,227.56
1710,687,135,13,30-11-2024,2,29.68,Cash,12.85,59.36
1711,235,400,1,04-07-2024,4,113.43,Credit Card,10.39,453.72
1712,113,7,93,20-08-2024,1,168.64,Credit Card,4.08,168.64
1713,906,195,18,20-06-2024,9,134.02,Debit Card,8.31,1206.18
1714,970,175,77,05-06-2024,2,224.94,Credit Card,9.02,449.88
1715,69,115,87,15-07-2024,7,153.65,Online Payment,3.54,1075.55
1716,694,41,46,10-07-2024,1,16.65,Credit Card,6.05,16.65
1717,700,437,4,11-01-2025,8,15.71,Cash,14.55,125.68
1718,496,415,49,09-10-2024,8,49,Online Payment,12.29,392
1719,900,301,16,30-08-2024,3,236.51,Cash,4.22,709.53
1720,84,351,7,17-07-2024,9,204.78,Online Payment,11.3,1843.02
1721,268,479,12,04-08-2024,1,96.88,Online Payment,3.37,96.88
1722,147,135,22,21-01-2025,4,159.03,Cash,10.04,636.12
1723,924,439,70,21-12-2024,7,32.76,Debit Card,3.1,229.32
1724,702,363,14,23-09-2024,8,134.69,Debit Card,4.38,1077.52
1725,898,361,29,01-01-2025,9,128.35,Cash,5.99,1155.15
1726,166,378,24,13-06-2024,6,22.41,Online Payment,12.57,134.46
1727,868,425,49,14-12-2024,8,174.87,Debit Card,8.7,1398.96
1728,379,369,23,19-12-2024,5,52.74,Cash,19.57,263.7
1729,496,378,42,08-01-2025,1,88.72,Debit Card,17.67,88.72
1730,490,345,90,19-05-2024,3,135.94,Cash,13.19,407.82
1731,809,375,97,24-12-2024,9,33.38,Debit Card,0.9,300.42
1732,19,15,32,17-08-2024,8,199.42,Credit Card,8.34,1595.36
1733,978,140,76,28-09-2024,4,143.24,Online Payment,12.17,572.96
1734,109,278,78,11-07-2024,5,116.64,Cash,4.56,583.2
1735,387,86,33,14-12-2024,1,110.17,Credit Card,3.1,110.17
1736,261,131,88,08-01-2025,3,143.21,Cash,18.17,429.63
1737,906,266,99,21-03-2025,3,28.84,Cash,4.38,86.52
1738,439,429,40,30-09-2024,2,189.93,Credit Card,6.62,379.86
1739,277,46,54,22-08-2024,4,88.53,Online Payment,2.24,354.12
1740,100,405,68,07-11-2024,7,75.34,Online Payment,14.84,527.38
1741,274,430,49,31-12-2024,7,235.42,Credit Card,18.7,1647.94
1742,401,327,12,28-08-2024,4,138.41,Online Payment,2.45,553.64
1743,586,292,29,06-10-2024,8,183.85,Cash,6.57,1470.8
1744,902,481,97,06-01-2025,2,235.07,Credit Card,15.7,470.14
1745,430,249,56,31-01-2025,1,72.68,Credit Card,16.75,72.68
1746,89,400,94,04-09-2024,2,120.18,Debit Card,13.51,240.36
1747,284,89,14,08-11-2024,6,153.87,Credit Card,12.64,923.22
1748,570,315,73,11-05-2024,6,249,Online Payment,5.62,1494
1749,295,463,91,22-03-2025,2,26.19,Cash,8.01,52.38
1750,782,348,62,13-05-2024,7,44.99,Credit Card,5.52,314.93
1751,300,51,75,27-08-2024,4,246.71,Online Payment,16.15,986.84
1752,954,229,8,04-06-2024,4,212.59,Cash,2.65,850.36
1753,345,399,25,02-02-2025,5,115.51,Debit Card,6.18,577.55
1754,341,190,70,06-12-2024,9,23.03,Online Payment,7.7,207.27
1755,840,411,90,20-04-2024,6,158.21,Cash,18.4,949.26
1756,880,14,22,25-06-2024,2,144.85,Debit Card,7.16,289.7
1757,341,163,53,03-10-2024,4,168.92,Credit Card,0.94,675.68
1758,89,83,55,20-08-2024,3,247.1,Credit Card,9.52,741.3
1759,843,321,87,04-09-2024,6,207.96,Debit Card,0.95,1247.76
1760,594,485,67,21-01-2025,8,45.75,Cash,14.47,366
1761,36,242,38,01-05-2024,3,21.86,Online Payment,8.63,65.58
1762,115,421,85,03-12-2024,7,69.16,Credit Card,9.63,484.12
1763,196,289,95,05-10-2024,3,181.52,Online Payment,15.24,544.56
1764,390,412,36,16-12-2024,7,181.93,Debit Card,8.56,1273.51
1765,877,251,90,31-08-2024,3,135.66,Credit Card,16.18,406.98
1766,662,312,53,18-12-2024,7,166.57,Debit Card,11.59,1165.99
1767,124,468,15,06-01-2025,9,121.71,Cash,9.9,1095.39
1768,671,347,74,27-12-2024,9,51.18,Online Payment,1.17,460.62
1769,283,169,41,19-11-2024,1,120.38,Cash,2.29,120.38
1770,308,109,72,29-11-2024,9,171.14,Cash,11.52,1540.26
1771,90,58,72,19-10-2024,3,238.95,Online Payment,6.54,716.85
1772,975,252,60,21-02-2025,7,64.69,Online Payment,17.85,452.83
1773,151,233,66,03-08-2024,1,17.28,Online Payment,18.53,17.28
1774,41,205,36,29-09-2024,6,56.07,Credit Card,1.86,336.42
1775,575,84,46,08-06-2024,5,52.74,Online Payment,14.31,263.7
1776,238,142,12,26-06-2024,7,22.02,Debit Card,5.26,154.14
1777,92,418,41,24-07-2024,2,80.54,Credit Card,17.9,161.08
1778,838,1,14,26-01-2025,6,19.76,Cash,15.31,118.56
1779,285,220,45,01-07-2024,8,36.08,Online Payment,12.95,288.64
1780,567,497,66,14-01-2025,3,28.84,Debit Card,3.71,86.52
1781,6,231,66,18-12-2024,1,182.79,Cash,7.44,182.79
1782,882,462,10,16-01-2025,8,62.32,Cash,2.7,498.56
1783,225,217,56,18-04-2024,1,202.34,Credit Card,1.54,202.34
1784,222,78,11,03-12-2024,9,228.17,Debit Card,16.87,2053.53
1785,571,268,55,11-08-2024,6,35.86,Online Payment,18.6,215.16
1786,361,442,17,18-10-2024,7,64.09,Credit Card,5.32,448.63
1787,535,345,81,11-07-2024,4,40.14,Debit Card,17.86,160.56
1788,364,103,76,08-05-2024,6,69.9,Credit Card,3.64,419.4
1789,141,12,20,11-03-2025,5,72.68,Credit Card,14.01,363.4
1790,857,121,63,13-02-2025,7,121.93,Cash,11.33,853.51
1791,933,89,34,12-07-2024,8,50.02,Debit Card,7.1,400.16
1792,879,293,90,07-09-2024,4,86.28,Debit Card,8.91,345.12
1793,98,109,53,16-08-2024,2,248.17,Debit Card,17.67,496.34
1794,891,404,81,22-04-2024,4,40.06,Credit Card,1.26,160.24
1795,451,115,74,06-09-2024,3,218.39,Cash,0.08,655.17
1796,716,66,94,31-12-2024,7,158.97,Online Payment,8.54,1112.79
1797,144,4,66,13-09-2024,1,184.5,Cash,8.74,184.5
1798,424,346,91,12-12-2024,4,202.34,Credit Card,13.92,809.36
1799,294,290,1,31-05-2024,7,76.18,Online Payment,3.09,533.26
1800,291,83,68,13-03-2025,8,248.17,Credit Card,10.26,1985.36
1801,244,335,23,11-05-2024,3,40.14,Online Payment,19.75,120.42
1802,232,31,23,03-10-2024,6,236.51,Online Payment,2.08,1419.06
1803,901,462,97,11-03-2025,8,53.5,Online Payment,9.97,428
1804,455,316,2,17-04-2024,2,84.63,Cash,1.19,169.26
1805,969,56,21,04-01-2025,1,11.7,Online Payment,9.81,11.7
1806,617,418,93,04-06-2024,8,235.07,Cash,12.13,1880.56
1807,983,423,84,20-02-2025,1,248.55,Debit Card,1,248.55
1808,590,109,25,22-12-2024,4,163.84,Debit Card,16.7,655.36
1809,207,78,88,24-08-2024,2,113.24,Cash,10.49,226.48
1810,337,47,64,31-08-2024,1,39.66,Cash,0.38,39.66
1811,633,471,9,05-10-2024,2,206.01,Credit Card,15.54,412.02
1812,476,66,15,06-02-2025,1,94.71,Credit Card,7.02,94.71
1813,342,451,12,20-05-2024,8,10.37,Online Payment,4.2,82.96
1814,993,180,71,20-02-2025,2,35.86,Cash,15.96,71.72
1815,73,100,47,10-11-2024,1,234.18,Credit Card,13.81,234.18
1816,809,154,74,05-01-2025,5,135.94,Online Payment,9.95,679.7
1817,779,230,92,09-03-2025,9,134.06,Credit Card,1.7,1206.54
1818,912,5,43,07-01-2025,4,149.51,Online Payment,14.72,598.04
1819,833,291,47,24-07-2024,8,171.65,Cash,10.39,1373.2
1820,470,50,41,19-08-2024,1,111.01,Credit Card,17.27,111.01
1821,206,380,82,08-05-2024,3,129.05,Online Payment,19.02,387.15
1822,675,338,6,21-08-2024,2,121.44,Credit Card,17.93,242.88
1823,219,284,28,12-01-2025,5,41.22,Online Payment,12.92,206.1
1824,579,60,53,29-04-2024,8,37.79,Credit Card,0.02,302.32
1825,417,424,71,22-08-2024,7,130.65,Online Payment,13.61,914.55
1826,812,74,21,26-01-2025,6,74.27,Debit Card,9.09,445.62
1827,352,177,53,22-11-2024,7,130.29,Debit Card,4.57,912.03
1828,713,205,2,28-10-2024,4,64.94,Online Payment,16.75,259.76
1829,772,116,19,08-03-2025,2,148.56,Credit Card,7.98,297.12
1830,892,328,41,25-01-2025,9,235.42,Credit Card,11.85,2118.78
1831,507,461,90,30-12-2024,7,168.41,Cash,10.15,1178.87
1832,623,25,7,01-06-2024,2,171.68,Online Payment,3.5,343.36
1833,414,392,21,05-04-2024,8,206.01,Credit Card,14.37,1648.08
1834,109,458,65,03-07-2024,5,93.95,Credit Card,5.29,469.75
1835,300,123,62,05-07-2024,4,45.24,Debit Card,18.09,180.96
1836,305,247,83,10-08-2024,9,44.24,Cash,15.16,398.16
1837,1,145,39,14-05-2024,2,121.44,Cash,5.61,242.88
1838,704,476,51,14-02-2025,9,112.75,Debit Card,18.47,1014.75
1839,391,103,13,05-10-2024,8,105.9,Debit Card,8.49,847.2
1840,182,188,11,23-06-2024,8,233.28,Debit Card,2.67,1866.24
1841,133,165,22,13-08-2024,1,148.73,Credit Card,12.25,148.73
1842,834,274,57,30-08-2024,7,34.81,Credit Card,12.6,243.67
1843,76,29,18,27-03-2025,6,133.3,Cash,11.68,799.8
1844,791,407,65,01-05-2024,5,239.25,Credit Card,4.24,1196.25
1845,370,151,48,31-08-2024,1,96.66,Credit Card,16.26,96.66
1846,485,8,34,18-03-2025,5,163.19,Online Payment,0.41,815.95
1847,276,398,51,03-05-2024,6,130.05,Credit Card,15.93,780.3
1848,760,147,65,01-10-2024,2,181.52,Debit Card,10.4,363.04
1849,785,367,63,18-04-2024,8,207.29,Credit Card,19.22,1658.32
1850,95,214,77,25-04-2024,1,80.54,Debit Card,9.69,80.54
1851,162,343,25,15-01-2025,7,162.84,Online Payment,8.63,1139.88
1852,474,379,3,18-01-2025,5,148.05,Online Payment,4.83,740.25
1853,936,68,84,11-04-2024,8,158.21,Credit Card,8.96,1265.68
1854,686,72,47,03-08-2024,8,45.24,Online Payment,6.08,361.92
1855,907,360,74,15-06-2024,5,153.2,Online Payment,11.11,766
1856,364,28,95,07-02-2025,8,57.58,Cash,2.81,460.64
1857,751,329,69,01-08-2024,1,15.78,Debit Card,4.08,15.78
1858,865,295,91,28-01-2025,7,42.82,Online Payment,2.5,299.74
1859,605,490,53,01-07-2024,6,10.37,Online Payment,4.92,62.22
1860,402,319,92,30-01-2025,9,153.91,Credit Card,6.6,1385.19
1861,620,132,2,14-09-2024,6,89.33,Debit Card,15.82,535.98
1862,462,401,9,16-10-2024,7,93.95,Debit Card,11.26,657.65
1863,584,267,4,19-06-2024,1,190.13,Cash,19.23,190.13
1864,174,26,49,06-02-2025,8,40.73,Online Payment,2.23,325.84
1865,627,332,12,01-09-2024,4,75.74,Cash,14.91,302.96
1866,939,452,34,01-05-2024,4,20.88,Online Payment,9.9,83.52
1867,347,137,16,08-03-2025,7,248.71,Debit Card,17.99,1740.97
1868,962,320,82,08-12-2024,9,113.77,Online Payment,13.25,1023.93
1869,141,288,85,20-07-2024,9,181.93,Debit Card,14.46,1637.37
1870,954,316,7,19-09-2024,2,20.88,Online Payment,13.25,41.76
1871,798,331,69,20-05-2024,3,17.28,Online Payment,16.83,51.84
1872,850,261,61,05-11-2024,7,174.45,Debit Card,3.72,1221.15
1873,795,254,3,13-01-2025,5,189.93,Online Payment,12.69,949.65
1874,797,179,39,16-05-2024,4,199.42,Debit Card,0.98,797.68
1875,724,256,18,12-03-2025,3,233.8,Debit Card,3.42,701.4
1876,241,432,54,17-08-2024,5,115.53,Credit Card,3.27,577.65
1877,229,13,50,20-11-2024,8,190.16,Online Payment,2.8,1521.28
1878,272,215,94,31-12-2024,7,44.05,Credit Card,1.34,308.35
1879,603,88,72,05-03-2025,3,77.05,Credit Card,15.76,231.15
1880,909,263,87,21-03-2025,2,30.61,Credit Card,11.7,61.22
1881,581,8,16,29-11-2024,8,26.19,Online Payment,11.6,209.52
1882,299,408,28,16-06-2024,2,242.02,Debit Card,17.04,484.04
1883,587,422,97,26-03-2025,7,216.6,Credit Card,11.31,1516.2
1884,879,111,6,21-07-2024,3,105.19,Credit Card,0.43,315.57
1885,635,431,52,25-06-2024,1,35.45,Credit Card,7.44,35.45
1886,413,319,5,06-06-2024,8,184.73,Debit Card,11.57,1477.84
1887,623,100,28,13-09-2024,2,169.64,Credit Card,0.37,339.28
1888,863,390,43,14-04-2024,4,224.68,Credit Card,17.51,898.72
1889,797,68,36,29-09-2024,3,115.32,Credit Card,14.11,345.96
1890,783,82,29,10-05-2024,2,64.69,Credit Card,19.6,129.38
1891,605,263,8,22-08-2024,7,197.32,Online Payment,15.37,1381.24
1892,714,192,33,17-09-2024,5,88.53,Debit Card,8.24,442.65
1893,999,310,78,23-06-2024,8,192.71,Credit Card,8.13,1541.68
1894,228,415,32,01-01-2025,1,184.5,Online Payment,13.52,184.5
1895,459,182,40,11-01-2025,2,59.93,Credit Card,10.92,119.86
1896,521,421,19,02-08-2024,8,232.16,Online Payment,3.23,1857.28
1897,551,387,24,17-02-2025,4,248.56,Credit Card,9.69,994.24
1898,911,96,37,16-12-2024,4,113.77,Debit Card,17.83,455.08
1899,236,33,82,12-12-2024,4,211.08,Credit Card,10.21,844.32
1900,195,238,94,07-05-2024,4,202.23,Online Payment,2.49,808.92
1901,376,260,56,24-04-2024,6,113.47,Credit Card,15.1,680.82
1902,815,96,64,20-06-2024,7,37.95,Debit Card,0.92,265.65
1903,371,254,92,25-01-2025,6,199.72,Credit Card,19.66,1198.32
1904,40,434,42,02-04-2024,6,212.59,Debit Card,0.15,1275.54
1905,108,264,69,25-03-2025,3,68.55,Credit Card,19.91,205.65
1906,153,244,100,16-03-2025,2,108.75,Debit Card,5.76,217.5
1907,826,197,83,04-09-2024,1,105.39,Online Payment,15.03,105.39
1908,43,490,89,06-04-2024,7,174.61,Online Payment,1.8,1222.27
1909,143,257,40,20-10-2024,7,105.34,Cash,13.75,737.38
1910,553,136,12,24-08-2024,3,158.65,Debit Card,4.97,475.95
1911,379,214,95,03-10-2024,8,168.92,Cash,10.43,1351.36
1912,895,429,91,16-03-2025,7,42.82,Cash,11.96,299.74
1913,155,333,22,03-07-2024,7,55.35,Credit Card,17.5,387.45
1914,697,212,18,22-09-2024,5,10.37,Online Payment,14.7,51.85
1915,458,241,43,03-01-2025,2,197.04,Debit Card,9.3,394.08
1916,928,277,32,15-06-2024,8,105.19,Cash,16.02,841.52
1917,571,490,98,25-01-2025,3,52.78,Online Payment,17.2,158.34
1918,509,437,25,03-12-2024,4,171.65,Credit Card,12.69,686.6
1919,891,344,92,15-02-2025,7,121.44,Credit Card,3.23,850.08
1920,371,293,32,26-03-2025,5,67.12,Online Payment,10.63,335.6
1921,459,442,11,18-04-2024,7,100.41,Cash,19.4,702.87
1922,100,2,6,18-03-2025,5,75.74,Online Payment,19.41,378.7
1923,929,439,1,30-12-2024,5,190.16,Credit Card,12.37,950.8
1924,919,21,63,18-01-2025,4,88.53,Debit Card,10.31,354.12
1925,182,164,96,21-12-2024,5,126.93,Debit Card,12.43,634.65
1926,319,373,58,08-08-2024,9,244.5,Credit Card,11.41,2200.5
1927,460,301,62,18-01-2025,8,108.92,Online Payment,15.42,871.36
1928,435,436,89,26-05-2024,1,72.59,Credit Card,5.19,72.59
1929,636,213,12,27-04-2024,2,168.29,Online Payment,7.39,336.58
1930,946,74,90,28-09-2024,3,152.96,Online Payment,14.69,458.88
1931,285,359,85,12-12-2024,1,148.56,Cash,9.93,148.56
1932,818,55,54,19-12-2024,6,216.34,Credit Card,18.39,1298.04
1933,335,184,38,09-04-2024,3,209.41,Debit Card,15.36,628.23
1934,332,101,54,13-01-2025,1,207.96,Cash,8.92,207.96
1935,414,112,31,02-08-2024,8,131.66,Online Payment,8.96,1053.28
1936,677,263,95,17-09-2024,4,128.35,Online Payment,11.33,513.4
1937,161,381,41,18-01-2025,8,235.07,Debit Card,13.59,1880.56
1938,637,470,96,12-04-2024,8,215.93,Debit Card,13.92,1727.44
1939,723,396,98,21-03-2025,3,75.34,Cash,11.1,226.02
